id,ra_deg,dec_deg,mag,pm_ra_mas_yr,pm_dec_mas_yr,common_name
36060,111.475538,18.147502,6.930,0.91,-12.17,
36068,111.483757,-14.178756,6.820,-4.54,-3.49,
36071,111.488443,-2.248353,6.990,-15.83,-47.73,
36080,111.514127,-4.537334,6.780,-3.70,-16.76,
36081,111.515211,-15.665665,6.880,-64.75,-103.65,
36114,111.591065,-51.018496,5.090,-5.50,6.09,
36120,111.605436,-10.089491,6.970,-9.38,-4.11,
36123,111.615866,10.608066,6.380,-35.90,0.21,
36134,111.649283,-13.188979,6.930,-6.48,-1.32,
36140,111.669545,-23.712625,6.620,-11.85,4.69,
36141,111.671737,11.008858,6.390,-5.49,-10.39,
36143,111.676965,-34.140708,5.900,-8.10,6.36,
36145,111.678587,49.211645,4.610,-10.79,-48.57,
36152,111.710204,21.535711,6.540,-312.96,-27.00,
36156,111.734704,20.257582,5.940,2.26,-10.36,
36163,111.743874,43.258445,6.660,-0.89,-11.12,
36168,111.747863,-23.086033,5.650,-6.65,4.04,
36186,111.783298,-17.864865,5.600,-3.27,1.56,
36188,111.787801,8.289409,2.890,-50.28,-38.45,
36189,111.787998,11.955006,6.580,-7.47,-4.39,
36207,111.850002,39.315236,6.990,-93.91,-71.22,
36210,111.857222,-51.402595,6.720,-285.30,-2.47,
36211,111.857680,66.331642,6.470,-3.27,-28.93,
36224,111.892131,38.666146,6.920,-11.97,-33.28,
36225,111.893698,-18.491876,6.920,-4.76,-4.78,
36232,111.918929,22.141472,6.780,-9.20,-5.10,
36236,111.928911,-22.859198,5.980,-1.28,-0.42,
36238,111.934977,21.445549,5.200,-49.56,-123.90,
36251,111.965261,-11.556862,5.790,-2.13,-2.31,
36258,111.996531,-29.155902,5.550,-10.12,2.32,
36260,111.998913,-2.882146,6.890,11.82,-13.94,
36264,112.008006,-26.838996,6.260,11.75,9.03,
36265,112.008653,6.942077,5.220,-3.38,-44.85,
36281,112.036058,46.521813,6.860,-12.73,-48.78,
36284,112.040956,8.925504,4.330,-59.29,10.76,
36287,112.047569,-58.072883,6.520,0.93,4.52,
36304,112.095764,-37.810054,6.540,-0.58,-46.85,
36320,112.143116,-10.043758,6.630,-10.20,2.84,
36325,112.166216,27.552880,6.360,17.01,24.23,
36328,112.171001,-29.118623,6.670,58.37,-23.17,
36334,112.181548,47.920931,6.660,-40.45,-73.00,
36340,112.196908,15.109860,6.230,-7.54,-15.35,
36345,112.213165,-31.848412,5.950,-11.55,4.40,
36346,112.214173,-64.509784,6.380,5.36,-8.40,
36348,112.214521,48.184038,5.700,-3.18,-44.36,
36351,112.219422,46.314777,6.420,-41.60,-65.70,
36355,112.236201,-34.918390,6.920,-8.53,7.61,
36362,112.270505,-31.456230,5.780,-10.44,5.47,
36363,112.273796,-38.812105,5.410,-21.01,16.42,
36364,112.274113,-18.875220,6.940,-5.19,2.23,
36366,112.277540,31.784079,4.160,159.33,193.82,
36371,112.297216,12.760067,6.580,-7.92,-18.61,
36374,112.303608,11.581236,7.000,-27.36,10.08,
36377,112.307826,-43.301891,3.250,-59.86,188.73,
36388,112.327814,-1.905307,5.600,-11.58,-9.00,
36389,112.328563,6.582091,6.580,-49.09,8.49,
36393,112.335264,28.118404,5.070,-33.30,-52.91,
36395,112.341569,-14.998095,6.050,-187.77,-231.28,
36396,112.342128,-10.326657,5.750,-6.96,-2.73,
36399,112.356708,-7.551474,5.860,50.78,125.93,
36411,112.378050,19.633181,6.730,16.71,-3.67,
36425,112.449092,12.006611,4.550,1.26,-19.26,
36429,112.453255,27.916199,5.010,-23.96,-21.67,
36431,112.464226,-23.024299,4.850,-2.65,4.94,
36439,112.482736,49.672662,5.350,110.40,-82.01,
36444,112.498937,-52.651288,5.870,-22.51,53.54,
36452,112.509017,-19.526649,6.720,-1.71,-0.80,
36463,112.543004,38.169615,6.990,24.73,-59.62,
36474,112.577395,-40.989173,6.550,-14.00,-17.88,
36489,112.619154,-50.609014,6.550,1.16,17.52,
36492,112.621183,2.262260,6.960,-4.17,-2.76,
36496,112.628776,-54.399432,5.950,13.27,27.46,
36499,112.640035,5.254661,6.910,-9.29,-8.31,
36515,112.677398,-37.339492,6.660,-87.82,53.80,
36514,112.677542,-30.962283,4.650,-11.74,0.84,
36521,112.697787,-9.776898,6.810,-1.39,3.30,
36526,112.713073,-5.226486,6.240,-6.36,-3.18,
36528,112.719581,68.465727,5.630,-2.22,-43.68,
36536,112.736647,51.998767,6.790,-2.97,-18.40,
36539,112.744627,-10.107519,6.600,-0.28,-2.60,
36541,112.746296,-2.164876,6.960,-7.19,-4.97,
36547,112.768668,82.411569,4.920,-3.71,-42.31,
36553,112.786644,11.203013,6.380,-17.74,-14.15,
36565,112.822324,-1.125858,6.570,4.55,-8.13,
36569,112.833003,-14.965577,6.950,-8.41,-9.31,
36582,112.857402,-36.153273,6.660,-13.11,7.04,
36595,112.900517,62.501894,7.000,-11.34,-25.71,
36608,112.927943,-35.887824,6.610,-4.98,4.15,
36616,112.951545,17.086229,5.450,42.65,-75.39,
36624,112.981933,38.896124,6.560,-39.16,-23.09,
36629,112.992438,-5.942646,6.840,-9.41,-3.48,
36631,112.996873,12.661398,6.510,1.08,-39.40,
36634,113.009319,61.758073,6.680,-16.98,-118.83,
36636,113.011232,2.725429,6.860,-22.77,-10.86,
36640,113.024238,-8.880919,5.900,-92.20,-167.52,
36641,113.024792,1.914482,5.240,-2.12,-0.56,
36657,113.092839,-35.961199,6.350,-13.83,4.24,
36663,113.143872,21.407846,6.810,-8.45,-37.22,
36682,113.192321,-53.555262,6.980,-8.59,8.16,
36687,113.205690,-2.034346,6.820,-27.18,-11.03,
36690,113.211000,22.887644,6.540,-20.77,-15.73,
36721,113.290740,-24.710780,5.840,-1.83,20.07,
36723,113.298647,3.290275,5.590,-15.73,42.84,
36728,113.304877,-40.058536,6.270,-15.99,5.72,
36729,113.305510,-43.086136,6.530,2.48,-26.05,
36732,113.331457,-19.412354,5.640,24.10,-70.23,
36735,113.340880,-68.768499,6.600,-5.25,-11.21,
36736,113.342447,-14.338307,6.210,-3.50,-0.10,
36739,113.352659,15.639148,6.640,-16.01,-7.13,
36740,113.353453,37.187883,6.400,-0.55,5.87,
36745,113.363840,-50.584268,6.690,-2.96,5.30,
36746,113.364566,11.011751,6.800,-14.52,-16.10,
36760,113.402079,15.826692,5.270,-29.28,-12.62,
36773,113.449866,-14.523901,4.820,-7.73,3.62,
36775,113.459372,-43.113730,6.680,0.24,-0.33,
36778,113.462706,-36.338402,5.420,-8.59,4.11,
36779,113.464699,51.314201,6.440,-11.48,-22.56,
36780,113.468267,-28.567747,6.770,-27.43,15.09,
36787,113.492966,-39.905932,6.760,-41.43,51.72,
36795,113.513358,-22.296181,4.440,-40.38,46.84,
36796,113.520757,10.568114,6.280,-30.67,-15.31,
36807,113.553603,-33.463584,6.110,-55.92,63.25,
36808,113.553994,-20.137419,6.930,-6.51,2.68,
36809,113.555020,-16.188090,6.720,-79.31,132.72,
36812,113.566225,3.371736,5.830,-3.19,-4.53,
36817,113.577808,-23.473663,5.060,-88.67,0.97,
36837,113.620224,-26.116782,6.640,-18.92,-29.66,
36836,113.620490,-13.870405,6.710,-35.10,94.51,
36841,113.631622,28.686577,6.660,2.06,0.08,
36848,113.645106,-27.012449,5.780,-46.86,71.46,
36850,113.650019,31.888636,1.580,-206.33,-148.18,Castor
36856,113.664936,-51.474538,6.290,-4.78,8.53,
36858,113.665942,80.896690,6.540,-5.60,3.04,
36863,113.682252,-44.692054,6.770,-13.82,38.52,
36869,113.692593,2.725512,6.550,-21.26,-6.44,
36875,113.712815,-44.296148,6.810,-17.74,2.31,
36882,113.739329,3.276517,6.560,-46.71,33.35,
36884,113.747934,4.439521,6.820,-2.84,-2.25,
36893,113.780877,48.680756,6.970,4.14,46.62,
36896,113.786738,30.960910,5.340,-25.16,5.83,
36914,113.840254,-74.275008,6.330,-3.63,20.78,
36917,113.845572,-28.369278,4.650,-66.90,-18.71,
36918,113.848169,-15.382512,6.960,-0.84,6.48,
36919,113.849910,28.627645,7.000,-3.44,7.89,
36922,113.855180,7.579970,6.660,-25.89,-8.87,
36934,113.889945,-26.628694,6.620,-16.68,17.74,
36942,113.915417,-52.533808,4.930,23.44,-11.57,
36961,113.976538,-23.548702,6.780,3.29,-3.05,
36962,113.980718,26.896003,4.060,-39.58,-108.08,
36965,113.983327,43.031087,6.370,-26.13,-52.69,
36977,114.006746,-55.887733,6.390,-14.56,10.37,
36980,114.014444,-57.296031,6.640,29.74,64.13,
36981,114.016240,-14.492773,5.660,-6.29,0.88,
36982,114.017454,-77.634148,6.720,3.24,16.23,
36986,114.030921,-22.160477,6.400,-15.80,-11.47,
36992,114.057416,-44.957583,6.900,30.00,-17.77,
37000,114.069455,-8.311310,6.270,46.40,3.17,
37007,114.080273,-69.056576,6.880,-5.03,14.68,
37013,114.108758,-54.187197,6.820,9.86,-10.75,
37023,114.131910,46.180368,5.660,-28.39,-32.92,
37025,114.132600,-25.332794,6.850,-4.60,4.74,
37031,114.144875,5.862104,5.890,-108.76,27.66,
37036,114.170995,-19.702353,5.690,-8.12,6.20,
37037,114.171900,-14.443619,6.700,-6.05,1.13,
37043,114.183024,-48.830170,5.690,-7.55,0.87,
37046,114.196028,55.755155,5.930,-10.87,-39.00,
37065,114.250551,-21.394030,6.690,-52.32,35.99,
37069,114.264614,-26.816315,6.890,3.28,-62.99,
37072,114.272751,20.157077,6.730,24.74,-115.87,
37074,114.273889,16.904255,6.940,-3.43,-1.41,
37088,114.319711,-4.111022,5.140,-67.41,17.74,
37089,114.320555,-23.775412,6.340,-5.45,5.48,
37091,114.324190,40.025502,6.340,-15.06,-48.99,
37096,114.342167,-34.968570,4.530,-13.65,16.53,
37107,114.377085,18.918017,6.850,-15.34,-86.65,
37111,114.385205,60.538607,7.000,-2.78,4.76,
37119,114.411687,-14.440765,6.530,-6.59,1.67,
37121,114.417326,22.340161,6.960,-3.97,-42.20,
37122,114.423335,1.928395,6.890,-0.09,-1.36,
37127,114.436738,-35.277204,6.590,-28.72,19.41,
37128,114.437624,-38.010572,6.380,-12.05,60.26,
37135,114.459587,14.340636,6.760,-27.51,-8.31,
37136,114.462021,14.042202,6.790,29.56,-93.29,
37138,114.464866,-6.958000,6.970,-7.18,-3.65,
37140,114.474495,48.773911,5.930,-32.62,-28.48,
37145,114.489867,-32.131179,6.700,6.22,-34.96,
37149,114.506471,-8.126228,6.920,-6.24,-9.47,
37165,114.559845,24.360393,6.370,10.84,19.90,
37173,114.575197,-25.364788,4.690,-2.28,-6.70,
37174,114.575882,-48.601448,5.680,-4.18,5.13,
37179,114.586383,33.186812,6.840,-3.00,-21.40,
37184,114.600100,-39.991958,6.610,-12.21,1.58,
37196,114.620075,66.235231,6.950,6.44,-25.84,
37202,114.635525,-38.781401,6.200,17.02,-35.32,
37204,114.636816,35.048484,5.580,37.26,27.28,
37209,114.655701,-56.229365,6.790,-3.72,11.56,
37223,114.682935,-36.496842,5.780,-6.84,4.84,
37229,114.707839,-26.803892,3.800,-17.00,23.08,
37243,114.736589,-0.260421,6.760,-4.02,-8.17,
37248,114.751398,-53.273380,6.060,-17.58,9.42,
37261,114.779607,-18.678404,6.720,-14.65,4.98,
37265,114.791485,34.584633,4.890,-35.97,-118.03,
37269,114.800031,24.222528,6.180,-2.26,0.18,
37271,114.801955,53.900791,6.660,-9.39,-80.14,
37276,114.820012,-49.051405,6.970,-5.38,3.53,
37279,114.827242,5.227508,0.400,-716.57,-1034.58,Procyon
37283,114.840337,50.528686,6.890,-79.58,-61.14,
37289,114.850819,-16.847255,6.400,0.13,-15.29,
37293,114.862436,-26.863095,6.500,-3.96,-3.19,
37297,114.863975,-38.308060,4.840,-21.35,16.03,
37300,114.869130,17.674516,5.040,2.26,1.34,
37304,114.874388,-26.918986,6.780,-4.98,-1.13,
37322,114.932623,-38.139328,5.730,-22.54,16.90,
37329,114.949511,-38.260676,5.760,-10.37,9.71,
37339,114.975407,32.009824,6.160,-15.06,-39.74,
37345,114.991632,-37.579413,5.990,-1.41,-3.89,
37364,115.056380,-19.660890,5.920,-3.67,11.85,
37365,115.056650,41.163483,6.830,-4.78,4.99,
37369,115.061343,38.344567,5.770,-40.19,-11.53,
37372,115.081290,-78.387571,6.640,-50.49,76.47,
37373,115.083179,-39.420887,6.660,-10.06,-68.29,
37375,115.087581,-11.752518,6.430,-8.32,-14.00,
37379,115.096717,-15.263852,4.980,-2.27,-28.04,
37385,115.109446,-30.079762,6.950,-18.43,18.53,
37391,115.129548,87.020156,5.050,-53.48,-26.85,
37394,115.147965,-8.185358,6.010,21.28,-29.37,
37399,115.180825,-27.945367,6.760,-7.33,4.85,
37404,115.196609,13.771270,6.230,-2.73,-7.88,
37405,115.204289,4.072042,6.510,-21.89,-93.25,
37406,115.206491,57.082875,6.090,-24.11,-4.35,
37414,115.217979,-54.707044,6.690,-28.24,24.60,
37415,115.219160,-31.661173,6.600,-1.92,3.08,
37428,115.243845,23.018558,5.930,-7.21,-13.04,
37441,115.301856,48.131852,5.580,-52.69,-130.99,
37447,115.311986,-9.551083,3.940,-74.80,-19.64,
37450,115.315950,-38.533572,5.410,-20.74,16.34,
37461,115.340516,-44.632179,6.410,-0.10,4.56,
37465,115.348022,-22.336752,6.160,3.95,12.85,
37478,115.396486,3.624827,5.950,-2.20,-20.11,
37495,115.440403,-22.404208,6.900,-38.29,54.31,
37501,115.449571,54.765789,6.820,-8.78,-2.51,
37504,115.454983,-72.606135,3.930,33.38,15.29,
37508,115.466118,13.480514,5.790,-35.61,-24.95,
37514,115.491847,-38.528394,6.540,-17.80,16.15,
37519,115.504928,-32.079598,7.000,3.27,-24.99,
37521,115.513413,14.208530,5.550,-0.98,-10.81,
37524,115.527783,-30.186324,6.950,-6.66,5.07,
37530,115.542599,-58.630935,6.400,-5.40,7.03,
37533,115.548473,-55.178982,6.930,-5.32,8.35,
37545,115.580603,30.167866,6.690,-9.71,-8.56,
37580,115.681696,34.000225,6.050,-83.50,-2.81,
37590,115.700643,-26.351254,5.640,-2.51,-29.55,
37599,115.722353,-58.230152,6.200,-31.96,38.73,
37603,115.734539,-21.994434,6.820,77.01,-119.02,
37606,115.738171,-45.171773,5.040,-77.76,-553.41,
37608,115.745608,-17.061677,6.530,-6.70,30.14,
37609,115.751907,58.710487,4.930,-36.99,-52.11,
37611,115.762766,-27.668410,6.930,-23.20,13.56,
37614,115.772574,0.189364,6.170,0.94,-12.89,
37616,115.778395,-38.863690,6.890,-11.50,4.61,
37617,115.779064,-49.992960,6.560,-0.33,-14.11,
37623,115.799992,-36.050124,5.600,-21.14,14.17,
37629,115.827855,28.884072,4.230,61.84,-231.26,
37632,115.834062,-22.298575,6.940,61.29,-2.83,
37634,115.838359,4.945801,6.500,-23.34,-16.04,
37635,115.839760,-52.164503,6.690,-61.68,164.39,
37636,115.842480,22.399432,6.250,-22.55,16.32,
37643,115.873459,-54.241329,6.880,-0.04,13.32,
37645,115.879561,3.486065,6.970,16.84,-81.05,
37648,115.884982,-28.410957,4.630,-13.62,29.79,
37655,115.905600,-4.707904,6.910,-31.26,-1.32,
37660,115.912969,-25.503839,6.560,-4.22,1.47,
37664,115.924282,-40.933330,5.120,131.14,-171.23,
37666,115.928880,-38.201917,6.420,-21.41,15.59,
37675,115.949657,-40.309328,6.580,-6.30,1.14,
37677,115.951967,-28.954835,3.940,-4.57,3.88,
37701,116.017449,50.433861,5.310,-9.29,-27.78,
37704,116.028848,25.784211,5.300,-13.40,-21.21,
37705,116.031851,2.405443,6.460,-18.14,-8.60,
37710,116.040597,-36.062713,5.800,-79.39,85.83,
37718,116.052569,-50.457075,6.640,-113.83,143.25,
37720,116.054569,-69.821616,6.160,-46.70,9.56,
37723,116.058609,12.860116,6.400,-14.56,-18.44,
37740,116.111952,24.398129,3.570,-22.45,-56.24,
37751,116.142386,-24.674092,5.620,-4.27,5.23,
37752,116.142497,-37.942955,5.890,-22.23,15.72,
37765,116.167633,-47.008492,6.760,-12.74,8.55,
37773,116.182823,-66.072048,6.370,-15.97,47.43,
37789,116.234043,39.558029,6.740,27.78,-683.88,
37803,116.269921,-37.887883,6.530,-11.98,5.13,
37811,116.288906,20.316049,6.530,-3.95,-1.33,
37815,116.301288,-4.453858,6.810,5.87,-42.77,
37819,116.313766,-37.968598,3.620,-10.77,5.97,
37823,116.325211,-43.752559,6.020,-9.37,-2.77,
37826,116.330683,28.026310,1.160,-625.69,-45.95,Pollux
37838,116.364089,-37.596314,6.990,-23.45,15.65,
37843,116.371424,-14.690485,6.060,-15.08,-21.41,
37853,116.396575,-34.176551,5.360,-220.83,1722.89,
37854,116.398005,-56.722597,6.100,-3.99,10.95,
37880,116.466077,-24.256069,6.730,-7.57,4.34,
37891,116.486986,-14.563820,5.030,-11.17,6.28,
37901,116.509006,-6.772285,5.490,48.91,-93.07,
37906,116.515061,-23.141595,6.950,-107.57,-23.35,
37908,116.531224,18.510169,4.890,-75.55,-51.53,
37915,116.543995,-37.933700,5.870,-19.53,12.37,
37917,116.558344,51.025660,6.970,4.24,5.69,
37921,116.567580,10.768311,5.250,-30.87,-24.45,
37932,116.600407,-49.241146,6.950,-28.17,41.43,
37934,116.614423,62.830671,6.500,-36.98,-61.01,
37938,116.639323,-40.059529,6.560,-4.46,6.87,
37939,116.639374,-37.772493,6.310,-50.16,-31.50,
37946,116.663580,37.517363,5.150,30.18,12.70,
37949,116.666830,65.455631,5.930,28.15,18.39,
37951,116.686333,-12.675313,6.390,-10.32,-0.08,
37966,116.736273,-52.347178,6.930,-11.96,7.75,
37975,116.751811,64.052015,6.780,-13.27,-35.69,
37982,116.774059,-39.331033,6.330,-22.17,15.50,
37983,116.779974,-41.503740,6.930,-2.81,5.33,
37995,116.802327,-22.519535,5.900,-7.61,10.34,
37996,116.810914,-36.073666,6.460,-34.73,27.05,
38010,116.854166,-38.511156,5.070,-9.94,4.69,
38016,116.876403,33.415767,5.140,-18.81,-28.63,
38017,116.877264,-81.596535,6.790,-32.21,42.56,
38020,116.881291,-46.608509,5.220,-3.57,7.95,
38028,116.896726,-47.012977,6.980,-4.14,9.85,
38031,116.910532,-15.990697,6.310,-1.61,3.64,
38037,116.938386,-16.014481,6.380,-7.78,-0.76,
38048,116.986592,-12.192893,5.480,-104.67,77.39,
38062,117.014248,5.409875,6.610,-1.24,-26.07,
38070,117.021562,-25.937181,4.400,-10.22,4.92,
38074,117.035625,-40.652313,6.140,-3.35,-26.58,
38079,117.052033,-24.577214,6.850,-30.45,6.36,
38081,117.062748,-54.714270,6.620,9.22,-6.03,
38087,117.081272,-56.471093,6.300,-4.63,7.26,
38089,117.084365,-47.077532,4.690,-101.31,-78.38,
38092,117.094159,18.336835,6.700,17.34,-20.38,
38101,117.120008,28.764246,6.860,13.28,-0.65,
38106,117.140191,23.140984,6.180,-10.88,-2.04,
38118,117.173870,-31.617837,6.970,-16.18,10.96,
38135,117.223772,18.190350,6.910,-10.90,-37.90,
38140,117.245800,4.333704,6.550,-19.58,-2.23,
38146,117.257069,-24.912243,5.320,-34.68,14.71,
38147,117.257558,13.371888,6.070,38.53,-7.86,
38150,117.275735,-11.181158,6.730,-83.02,21.17,
38152,117.278010,-56.410385,5.570,-6.58,10.20,
38159,117.303610,-46.857741,5.820,-3.32,9.67,
38160,117.303942,-60.284029,5.780,-37.41,140.08,
38164,117.309579,-46.373227,4.100,-4.62,9.04,
38165,117.309631,-40.701077,6.530,-9.52,5.38,
38167,117.311056,-35.243308,5.940,-6.14,8.88,
38170,117.323578,-24.859784,3.340,-5.56,-0.71,
38183,117.367979,-44.751227,6.320,-41.68,28.68,
38184,117.370037,-13.352921,6.230,-2.38,-10.94,
38196,117.384655,12.814295,6.420,-6.84,-18.53,
38200,117.397619,-33.288954,5.610,-37.43,1.79,
38206,117.416580,-14.085357,6.340,-5.81,-0.90,
38209,117.419996,-19.505484,6.490,-59.12,-14.15,
38210,117.420817,-66.195973,5.780,-1.81,-0.58,
38211,117.421534,-17.228123,5.170,54.17,-117.17,
38216,117.438688,-20.207315,6.540,-35.11,-129.35,
38221,117.448871,26.263848,6.820,-35.98,-10.38,
38222,117.459540,-36.093509,6.760,-7.67,-6.54,
38226,117.478210,-60.051468,6.720,-4.13,10.81,
38228,117.479447,27.363210,6.900,-9.29,-11.84,
38231,117.487592,28.198785,6.770,-3.61,-13.80,
38235,117.496373,-23.798243,6.730,-73.25,-3.98,
38246,117.523641,-19.523562,6.110,-7.60,5.81,
38249,117.532702,60.342088,6.780,-15.42,15.80,
38253,117.544069,-9.183442,5.600,0.02,0.10,
38257,117.556335,39.770784,6.830,-17.07,-20.12,
38267,117.599519,-50.509365,5.890,-66.60,-42.50,
38292,117.677152,-44.579978,6.450,-9.90,13.61,
38300,117.697339,3.277325,6.170,57.66,-29.54,
38301,117.702441,5.859242,6.960,-36.16,27.96,
38303,117.712948,4.459396,6.490,-15.07,48.39,
38306,117.722580,0.079543,6.380,17.04,5.47,
38307,117.730164,-11.128521,6.160,-0.88,-33.20,
38316,117.750342,-24.528486,6.430,-2.86,-29.17,
38317,117.750854,31.613635,6.830,-13.23,-41.00,
38319,117.759872,33.233636,6.060,-17.78,7.02,
38325,117.773961,54.129111,6.030,-40.30,53.28,
38331,117.776300,-18.247334,6.590,-27.81,17.05,
38345,117.808239,-47.216434,6.530,-2.77,8.87,
38349,117.813936,37.082154,6.490,-2.06,-28.19,
38355,117.834762,-43.095246,6.340,-5.41,5.88,
38356,117.835353,-9.404700,6.830,-13.29,2.69,
38370,117.918179,-42.888222,6.050,-6.44,8.14,
38372,117.920354,-12.819393,6.370,8.25,-4.96,
38373,117.924987,1.766878,5.120,-13.97,-3.78,
38375,117.929391,-21.173742,5.620,-45.76,33.27,
38382,117.943099,-13.897191,5.160,-68.46,-344.83,
38388,117.954825,-20.720573,6.780,59.50,-29.37,
38394,117.986679,19.325178,6.030,-48.52,-38.20,
38403,118.016221,45.933098,6.500,-32.72,-44.65,
38406,118.029838,3.277534,6.300,49.07,-79.02,
38409,118.035261,36.169264,6.920,-5.24,-33.10,
38410,118.035352,-3.054151,6.940,-39.61,7.50,
38414,118.054356,-40.575799,3.710,-13.89,5.30,
38423,118.065846,-34.706021,5.010,-198.24,238.13,
38427,118.078681,-14.846178,5.690,-7.73,1.34,
38436,118.118113,-13.862583,6.610,52.33,-83.68,
38438,118.123944,-54.367184,5.700,-5.44,8.01,
38449,118.151885,55.209546,6.360,-21.76,-42.20,
38455,118.161055,-38.862822,4.490,-9.49,4.02,
38474,118.199463,-5.428187,5.760,-21.36,-28.80,
38497,118.264643,-36.363774,5.440,-10.82,1.82,
38500,118.265177,-49.613079,4.630,-8.44,14.65,
38512,118.306773,-34.938541,6.640,-6.91,5.34,
38518,118.325679,-48.102948,4.220,-4.90,5.89,
38525,118.337768,28.052023,6.920,1.05,-13.65,
38538,118.374319,26.765859,4.970,-34.02,-31.17,
38551,118.410659,-23.313725,6.950,-8.61,2.15,
38571,118.455355,-26.262103,6.950,-31.67,6.82,
38580,118.494589,-26.348819,7.000,-3.74,2.48,
38584,118.509223,-41.702938,6.850,-7.19,7.63,
38591,118.529937,-18.331033,6.890,-5.76,-0.33,
38593,118.545880,-35.877296,5.480,-3.88,3.41,
38601,118.555434,21.105299,6.840,-0.36,-17.12,
38615,118.606381,-28.105362,6.600,-15.95,7.08,
38623,118.621992,47.385973,6.250,-16.08,3.55,
38635,118.666365,-34.846684,6.140,-16.00,-11.96,
38639,118.678078,47.564592,5.470,-48.40,1.48,
38656,118.722469,-57.302883,5.620,-69.25,31.64,
38667,118.751824,-52.583358,6.360,-13.58,11.49,
38668,118.752512,-23.465378,6.990,-12.30,2.75,
38669,118.758319,12.569507,6.970,-7.57,-5.51,
38682,118.795983,9.349982,6.810,-17.85,-4.92,
38686,118.807778,-30.917711,6.450,-25.93,27.60,
38690,118.815645,-52.902413,6.990,-10.55,38.14,
38707,118.871610,-19.047390,6.840,-4.12,-4.32,
38712,118.880990,8.863057,5.860,-6.92,-89.51,
38718,118.899316,-15.578730,7.000,-109.84,-29.14,
38722,118.916267,19.884067,5.380,-14.67,-39.79,
38723,118.920287,35.412748,6.230,-56.04,-26.18,
38732,118.944148,-43.845058,6.020,-12.42,1.40,
38737,118.958924,-45.980069,6.740,-11.91,5.52,
38748,118.994228,-12.608396,6.570,-30.53,83.02,
38761,119.026950,23.623850,6.810,-26.42,-18.11,
38770,119.048136,-51.338444,6.770,2.55,11.14,
